Name,Season,Team, Price ,Overall Performance Score
KD Karthik,2022,Royal Challengers Bangalore," $1,156,250.00 ",11.63
KD Karthik,2022,Royal Challengers Bangalore," $1,156,250.00 ",-9.74
KD Karthik,2022,Royal Challengers Bangalore," $1,156,250.00 ",-19.35
KD Karthik,2022,Royal Challengers Bangalore," $1,156,250.00 ",515.04
KD Karthik,2022,Royal Challengers Bangalore," $1,156,250.00 ",36.81
KD Karthik,2022,Royal Challengers Bangalore," $1,156,250.00 ",41.65
KD Karthik,2022,Royal Challengers Bangalore," $1,156,250.00 ",16.54
KD Karthik,2022,Royal Challengers Bangalore," $1,156,250.00 ",71.98
DA Warner,2022,Delhi Capitals," $1,953,130.00 ",49.37
DA Warner,2022,Delhi Capitals," $1,953,130.00 ",16.74
DA Warner,2022,Delhi Capitals," $1,953,130.00 ",46.04
DA Warner,2022,Delhi Capitals," $1,953,130.00 ",94.14
DA Warner,2022,Delhi Capitals," $1,953,130.00 ",73.09
DA Warner,2022,Delhi Capitals," $1,953,130.00 ",481.22
DA Warner,2022,Delhi Capitals," $1,953,130.00 ",41.40
DA Warner,2022,Delhi Capitals," $1,953,130.00 ",-7.55
DA Warner,2022,Delhi Capitals," $1,953,130.00 ",42.86
NT Tilak Varma,2022,Mumbai Indians," $229,730.00 ",
RM Patidar,2022,Royal Challengers Bangalore," $28,600.00 ",-17.19
Mohsin Khan,2022,Lucknow Super Giants," $28,600.00 ",
Shubman Gill,2022,Gujarat Titans," $281,250.00 ",27.58
Shubman Gill,2022,Gujarat Titans," $281,250.00 ",-21.43
Shubman Gill,2022,Gujarat Titans," $281,250.00 ",-30.60
Shubman Gill,2022,Gujarat Titans," $281,250.00 ",-57.78
Shubman Gill,2022,Gujarat Titans," $281,250.00 ",2.66
YS Chahal,2022,Rajasthan Royals," $937,500.00 ",102.22
YS Chahal,2022,Rajasthan Royals," $937,500.00 ",322.98
YS Chahal,2022,Rajasthan Royals," $937,500.00 ",338.62
YS Chahal,2022,Rajasthan Royals," $937,500.00 ",71.21
YS Chahal,2022,Rajasthan Royals," $937,500.00 ",91.36
YS Chahal,2022,Rajasthan Royals," $937,500.00 ",-14.39
YS Chahal,2022,Rajasthan Royals," $937,500.00 ",121.60
YS Chahal,2022,Rajasthan Royals," $937,500.00 ",77.45
YS Chahal,2022,Rajasthan Royals," $937,500.00 ",15.71
JR Hazlewood,2022,Royal Challengers Bangalore," $285,700.00 ",-84.60
JR Hazlewood,2022,Royal Challengers Bangalore," $285,700.00 ",48.19
Kuldeep Yadav,2022,Delhi Capitals," $28,600.00 ",-119.69
Kuldeep Yadav,2022,Delhi Capitals," $28,600.00 ",-14.49
Kuldeep Yadav,2022,Delhi Capitals," $28,600.00 ",-18.60
K Rabada,2022,Punjab Kings," $656,250.00 ",-8.58
K Rabada,2022,Punjab Kings," $656,250.00 ",-128.58
K Rabada,2022,Punjab Kings," $656,250.00 ",-75.70
K Rabada,2022,Punjab Kings," $656,250.00 ",-30.21
S Dhawan,2022,Punjab Kings," $812,500.00 ",-39.34
S Dhawan,2022,Punjab Kings," $812,500.00 ",16.77
S Dhawan,2022,Punjab Kings," $812,500.00 ",54.39
S Dhawan,2022,Punjab Kings," $812,500.00 ",1.58
S Dhawan,2022,Punjab Kings," $812,500.00 ",-48.80
S Dhawan,2022,Punjab Kings," $812,500.00 ",-16.12
S Dhawan,2022,Punjab Kings," $812,500.00 ",-46.73
S Dhawan,2022,Punjab Kings," $812,500.00 ",479.16
S Dhawan,2022,Punjab Kings," $812,500.00 ",-20.05
S Dhawan,2022,Punjab Kings," $812,500.00 ",-17.76
S Dhawan,2022,Punjab Kings," $812,500.00 ",59.22
S Dhawan,2022,Punjab Kings," $812,500.00 ",-15.26
S Dhawan,2022,Punjab Kings," $812,500.00 ",-37.75
Q de Kock,2022,Lucknow Super Giants," $437,500.00 ",-10.04
Q de Kock,2022,Lucknow Super Giants," $437,500.00 ",-22.74
Q de Kock,2022,Lucknow Super Giants," $437,500.00 ",-0.92
Q de Kock,2022,Lucknow Super Giants," $437,500.00 ",23.25
Q de Kock,2022,Lucknow Super Giants," $437,500.00 ",-30.48
Q de Kock,2022,Lucknow Super Giants," $437,500.00 ",12.73
AK Markram,2022,Sunrisers Hyderabad," $351,351.00 ",18.06
SO Hetmyer,2022,Rajasthan Royals," $1,107,100.00 ",58.35
SO Hetmyer,2022,Rajasthan Royals," $1,107,100.00 ",-4.92
Umran Malik,2022,Sunrisers Hyderabad," $540,541.00 ",-174.27
SA Yadav,2022,Mumbai Indians," $500,000.00 ",-15.89
SA Yadav,2022,Mumbai Indians," $500,000.00 ",-3.84
SA Yadav,2022,Mumbai Indians," $500,000.00 ",41.23
SA Yadav,2022,Mumbai Indians," $500,000.00 ",43.77
SA Yadav,2022,Mumbai Indians," $500,000.00 ",22.82
DJ Bravo,2022,Chennai Super Kings," $1,000,000.00 ",-94.71
DJ Bravo,2022,Chennai Super Kings," $1,000,000.00 ",-376.47
DJ Bravo,2022,Chennai Super Kings," $1,000,000.00 ",214.41
DJ Bravo,2022,Chennai Super Kings," $1,000,000.00 ",-575.70
DJ Bravo,2022,Chennai Super Kings," $1,000,000.00 ",270.22
DJ Bravo,2022,Chennai Super Kings," $1,000,000.00 ",-182.49
DJ Bravo,2022,Chennai Super Kings," $1,000,000.00 ",-32.71
DJ Bravo,2022,Chennai Super Kings," $1,000,000.00 ",5.86
DJ Bravo,2022,Chennai Super Kings," $1,000,000.00 ",-70.63
PWH de Silva,2022,Royal Challengers Bangalore," $1,452,703.00 ",92.85
RA Tripathi,2022,Sunrisers Hyderabad," $85,700.00 ",22.16
RA Tripathi,2022,Sunrisers Hyderabad," $85,700.00 ",-10.02
RA Tripathi,2022,Sunrisers Hyderabad," $85,700.00 ",-0.33
RA Tripathi,2022,Sunrisers Hyderabad," $85,700.00 ",31.13
RA Tripathi,2022,Sunrisers Hyderabad," $85,700.00 ",48.31
Ramandeep Singh,2022,Mumbai Indians," $24,000.00 ",
N Pooran,2022,Sunrisers Hyderabad," $600,000.00 ",60.06
N Pooran,2022,Sunrisers Hyderabad," $600,000.00 ",-14.69
DJ Hooda,2022,Lucknow Super Giants," $71,400.00 ",
DP Conway,2022,Chennai Super Kings," $135,135.00 ",23.18
Avesh Khan,2022,Lucknow Super Giants," $109,380.00 ",12.65
Avesh Khan,2022,Lucknow Super Giants," $109,380.00 ",-4.31
LS Livingstone,2022,Punjab Kings," $107,100.00 ",64.78
WP Saha,2022,Gujarat Titans," $171,400.00 ",39.15
WP Saha,2022,Gujarat Titans," $171,400.00 ",146.67
WP Saha,2022,Gujarat Titans," $171,400.00 ",261.26
WP Saha,2022,Gujarat Titans," $171,400.00 ",-10.19
WP Saha,2022,Gujarat Titans," $171,400.00 ",-2.64
WP Saha,2022,Gujarat Titans," $171,400.00 ",-7.19
TH David,2022,Mumbai Indians," $1,114,865.00 ",
Ishan Kishan,2022,Mumbai Indians," $968,750.00 ",-4.19
Ishan Kishan,2022,Mumbai Indians," $968,750.00 ",15.61
Ishan Kishan,2022,Mumbai Indians," $968,750.00 ",24.13
Ishan Kishan,2022,Mumbai Indians," $968,750.00 ",20.96
Ishan Kishan,2022,Mumbai Indians," $968,750.00 ",-7.00
F du Plessis,2022,Royal Challengers Bangalore," $250,000.00 ",484.66
F du Plessis,2022,Royal Challengers Bangalore," $250,000.00 ",22.78
F du Plessis,2022,Royal Challengers Bangalore," $250,000.00 ",-7.51
F du Plessis,2022,Royal Challengers Bangalore," $250,000.00 ",-12.54
F du Plessis,2022,Royal Challengers Bangalore," $250,000.00 ",-31.61
F du Plessis,2022,Royal Challengers Bangalore," $250,000.00 ",17.42
F du Plessis,2022,Royal Challengers Bangalore," $250,000.00 ",43.66
F du Plessis,2022,Royal Challengers Bangalore," $250,000.00 ",-23.85
T Natarajan,2022,Sunrisers Hyderabad," $62,500.00 ",-98.83
T Natarajan,2022,Sunrisers Hyderabad," $62,500.00 ",-166.87
MR Marsh,2022,Delhi Capitals," $285,700.00 ",-22.10
OC McCoy,2022,Rajasthan Royals," $101,351.00 ",
SV Samson,2022,Rajasthan Royals," $1,250,000.00 ",-4.61
SV Samson,2022,Rajasthan Royals," $1,250,000.00 ",10.74
SV Samson,2022,Rajasthan Royals," $1,250,000.00 ",-10.50
SV Samson,2022,Rajasthan Royals," $1,250,000.00 ",-52.96
SV Samson,2022,Rajasthan Royals," $1,250,000.00 ",331.05
SV Samson,2022,Rajasthan Royals," $1,250,000.00 ",-9.81
SV Samson,2022,Rajasthan Royals," $1,250,000.00 ",30.61
SV Samson,2022,Rajasthan Royals," $1,250,000.00 ",44.45
SV Samson,2022,Rajasthan Royals," $1,250,000.00 ",34.26
SV Samson,2022,Rajasthan Royals," $1,250,000.00 ",28.69
Rashid Khan,2022,Gujarat Titans," $1,406,250.00 ",413.50
Rashid Khan,2022,Gujarat Titans," $1,406,250.00 ",296.94
Rashid Khan,2022,Gujarat Titans," $1,406,250.00 ",253.66
Rashid Khan,2022,Gujarat Titans," $1,406,250.00 ",458.74
Rashid Khan,2022,Gujarat Titans," $1,406,250.00 ",103.99
Rashid Khan,2022,Gujarat Titans," $1,406,250.00 ",290.66
MM Ali,2022,Chennai Super Kings," $1,000,000.00 ",154.55
MM Ali,2022,Chennai Super Kings," $1,000,000.00 ",103.61
MM Ali,2022,Chennai Super Kings," $1,000,000.00 ",75.61
SS Iyer,2022,Kolkata Knight Riders," $1,093,750.00 ",-14.52
SS Iyer,2022,Kolkata Knight Riders," $1,093,750.00 ",1.61
SS Iyer,2022,Kolkata Knight Riders," $1,093,750.00 ",-28.71
SS Iyer,2022,Kolkata Knight Riders," $1,093,750.00 ",-3.70
SS Iyer,2022,Kolkata Knight Riders," $1,093,750.00 ",-70.97
SS Iyer,2022,Kolkata Knight Riders," $1,093,750.00 ",4.73
Mohammed Shami,2022,Gujarat Titans," $685,700.00 ",-160.73
Mohammed Shami,2022,Gujarat Titans," $685,700.00 ",-155.43
Mohammed Shami,2022,Gujarat Titans," $685,700.00 ",33.58
Mohammed Shami,2022,Gujarat Titans," $685,700.00 ",-39.44
RR Pant,2022,Delhi Capitals," $2,343,750.00 ",484.98
RR Pant,2022,Delhi Capitals," $2,343,750.00 ",122.63
RR Pant,2022,Delhi Capitals," $2,343,750.00 ",59.72
RR Pant,2022,Delhi Capitals," $2,343,750.00 ",-36.61
RR Pant,2022,Delhi Capitals," $2,343,750.00 ",-8.84
RR Pant,2022,Delhi Capitals," $2,343,750.00 ",40.07
KK Ahmed,2022,Delhi Capitals," $468,750.00 ",-52.81
KK Ahmed,2022,Delhi Capitals," $468,750.00 ",37.39
MS Dhoni,2022,Chennai Super Kings," $2,343,750.00 ",-22.32
MS Dhoni,2022,Chennai Super Kings," $2,343,750.00 ",19.41
MS Dhoni,2022,Chennai Super Kings," $2,343,750.00 ",33.69
MS Dhoni,2022,Chennai Super Kings," $2,343,750.00 ",85.61
MS Dhoni,2022,Chennai Super Kings," $2,343,750.00 ",470.03
MS Dhoni,2022,Chennai Super Kings," $2,343,750.00 ",86.87
MS Dhoni,2022,Chennai Super Kings," $2,343,750.00 ",44.82
MS Dhoni,2022,Chennai Super Kings," $2,343,750.00 ",471.88
MS Dhoni,2022,Chennai Super Kings," $2,343,750.00 ",-1.70
MS Dhoni,2022,Chennai Super Kings," $2,343,750.00 ",-58.21
MS Dhoni,2022,Chennai Super Kings," $2,343,750.00 ",30.81
MS Dhoni,2022,Chennai Super Kings," $2,343,750.00 ",-26.66
MS Dhoni,2022,Chennai Super Kings," $2,343,750.00 ",-38.44
MS Dhoni,2022,Chennai Super Kings," $2,343,750.00 ",-20.15
HV Patel,2022,Royal Challengers Bangalore," $31,250.00 ",467.32
HV Patel,2022,Royal Challengers Bangalore," $31,250.00 ",-52.52
HV Patel,2022,Royal Challengers Bangalore," $31,250.00 ",-13.00
RK Singh,2022,Kolkata Knight Riders," $125,000.00 ",
B Sai Sudharsan,2022,Gujarat Titans," $27,027.00 ",
R Tewatia,2022,Gujarat Titans," $430,000.00 ",56.73
R Sai Kishore,2022,Gujarat Titans," $405,405.00 ",
UT Yadav,2022,Kolkata Knight Riders," $142,900.00 ",682.24
UT Yadav,2022,Kolkata Knight Riders," $142,900.00 ",26.76
UT Yadav,2022,Kolkata Knight Riders," $142,900.00 ",-98.94
UT Yadav,2022,Kolkata Knight Riders," $142,900.00 ",284.56
UT Yadav,2022,Kolkata Knight Riders," $142,900.00 ",-1179.80
UT Yadav,2022,Kolkata Knight Riders," $142,900.00 ",674.46
UT Yadav,2022,Kolkata Knight Riders," $142,900.00 ",25.05
UT Yadav,2022,Kolkata Knight Riders," $142,900.00 ",123.62
GJ Maxwell,2022,Royal Challengers Bangalore," $2,035,700.00 ",36.47
GJ Maxwell,2022,Royal Challengers Bangalore," $2,035,700.00 ",478.97
GJ Maxwell,2022,Royal Challengers Bangalore," $2,035,700.00 ",52.07
GJ Maxwell,2022,Royal Challengers Bangalore," $2,035,700.00 ",173.16
M Theekshana,2022,Chennai Super Kings," $94,595.00 ",67.03
RD Gaikwad,2022,Chennai Super Kings," $28,600.00 ",-9.13
RD Gaikwad,2022,Chennai Super Kings," $28,600.00 ",18.62
RD Gaikwad,2022,Chennai Super Kings," $28,600.00 ",-5.01
JM Sharma,2022,Punjab Kings," $24,000.00 ",49.89
Abhishek Sharma,2022,Sunrisers Hyderabad," $85,940.00 ",-8.61
A Nortje,2022,Delhi Capitals," $28,600.00 ",-162.17
A Nortje,2022,Delhi Capitals," $28,600.00 ",106.57
PP Shaw,2022,Delhi Capitals," $187,500.00 ",22.23
PP Shaw,2022,Delhi Capitals," $187,500.00 ",-1.16
PP Shaw,2022,Delhi Capitals," $187,500.00 ",18.57
PP Shaw,2022,Delhi Capitals," $187,500.00 ",81.36
PP Shaw,2022,Delhi Capitals," $187,500.00 ",45.18
S Dube,2022,Chennai Super Kings," $628,600.00 ",-32.63
S Dube,2022,Chennai Super Kings," $628,600.00 ",-33.13
A Badoni,2022,Lucknow Super Giants," $27,027.00 ",
AT Rayudu,2022,Chennai Super Kings," $343,750.00 ",30.41
AT Rayudu,2022,Chennai Super Kings," $343,750.00 ",-7.57
AT Rayudu,2022,Chennai Super Kings," $343,750.00 ",7.61
AT Rayudu,2022,Chennai Super Kings," $343,750.00 ",-25.93
AT Rayudu,2022,Chennai Super Kings," $343,750.00 ",-31.40
AT Rayudu,2022,Chennai Super Kings," $343,750.00 ",30.05
AT Rayudu,2022,Chennai Super Kings," $343,750.00 ",-16.32
AT Rayudu,2022,Chennai Super Kings," $343,750.00 ",43.36
AT Rayudu,2022,Chennai Super Kings," $343,750.00 ",-80.17
AT Rayudu,2022,Chennai Super Kings," $343,750.00 ",-13.95
AT Rayudu,2022,Chennai Super Kings," $343,750.00 ",31.92
AT Rayudu,2022,Chennai Super Kings," $343,750.00 ",-49.50
N Jagadeesan,2022,Chennai Super Kings," $31,250.00 ",
Mukesh Choudhary,2022,Chennai Super Kings," $24,000.00 ",-134.15
PH Solanki,2022,Chennai Super Kings," $162,162.00 ",
SN Khan,2022,Delhi Capitals," $35,700.00 ",
M Pathirana,2022,Chennai Super Kings," $24,000.00 ",
V Kohli,2022,Royal Challengers Bangalore," $2,656,250.00 ",17.11
V Kohli,2022,Royal Challengers Bangalore," $2,656,250.00 ",-20.33
V Kohli,2022,Royal Challengers Bangalore," $2,656,250.00 ",-51.10
V Kohli,2022,Royal Challengers Bangalore," $2,656,250.00 ",171.73
V Kohli,2022,Royal Challengers Bangalore," $2,656,250.00 ",93.66
V Kohli,2022,Royal Challengers Bangalore," $2,656,250.00 ",-22.09
V Kohli,2022,Royal Challengers Bangalore," $2,656,250.00 ",24.64
V Kohli,2022,Royal Challengers Bangalore," $2,656,250.00 ",151.50
V Kohli,2022,Royal Challengers Bangalore," $2,656,250.00 ",-15.48
V Kohli,2022,Royal Challengers Bangalore," $2,656,250.00 ",10.21
V Kohli,2022,Royal Challengers Bangalore," $2,656,250.00 ",6.53
V Kohli,2022,Royal Challengers Bangalore," $2,656,250.00 ",-25.35
V Kohli,2022,Royal Challengers Bangalore," $2,656,250.00 ",-30.69
V Kohli,2022,Royal Challengers Bangalore," $2,656,250.00 ",-31.97
K Gowtham,2022,Lucknow Super Giants," $900,000.00 ",45.64
PN Mankad,2022,Punjab Kings," $27,027.00 ",
VR Aaron,2022,Gujarat Titans," $342,900.00 ",-62.82
JD Unadkat,2022,Mumbai Indians," $428,600.00 ",255.85
JD Unadkat,2022,Mumbai Indians," $428,600.00 ",-100.85
JD Unadkat,2022,Mumbai Indians," $428,600.00 ",899.32
JD Unadkat,2022,Mumbai Indians," $428,600.00 ",-201.50
JD Unadkat,2022,Mumbai Indians," $428,600.00 ",-324.45
N Rana,2022,Kolkata Knight Riders," $531,250.00 ",144.72
N Rana,2022,Kolkata Knight Riders," $531,250.00 ",-11.91
N Rana,2022,Kolkata Knight Riders," $531,250.00 ",20.95
N Rana,2022,Kolkata Knight Riders," $531,250.00 ",9.52
N Rana,2022,Kolkata Knight Riders," $531,250.00 ",-2.28
N Rana,2022,Kolkata Knight Riders," $531,250.00 ",8.59
MP Stoinis,2022,Lucknow Super Giants," $685,700.00 ",-28.33
MP Stoinis,2022,Lucknow Super Giants," $685,700.00 ",-119.00
NT Ellis,2022,Punjab Kings," $101,351.00 ",
S Gopal,2022,Sunrisers Hyderabad," $31,250.00 ",41.45
S Gopal,2022,Sunrisers Hyderabad," $31,250.00 ",94.79
C Sakariya,2022,Delhi Capitals," $171,400.00 ",-99.24
J Suchith,2022,Sunrisers Hyderabad," $42,900.00 ",350.36
PBB Rajapaksa,2022,Punjab Kings," $67,568.00 ",
D Brevis,2022,Mumbai Indians," $405,405.00 ",
M Ashwin,2022,Mumbai Indians," $28,600.00 ",29.06
TG Southee,2022,Kolkata Knight Riders," $156,250.00 ",44.12
E Lewis,2022,Lucknow Super Giants," $593,750.00 ",-13.63
DG Nalkande,2022,Gujarat Titans," $27,027.00 ",
JM Bairstow,2022,Punjab Kings," $314,300.00 ",42.65
JM Bairstow,2022,Punjab Kings," $314,300.00 ",-27.55
JM Bairstow,2022,Punjab Kings," $314,300.00 ",23.41
JM Bairstow,2022,Punjab Kings," $314,300.00 ",33.24
PK Garg,2022,Sunrisers Hyderabad," $271,400.00 ",
YBK Jaiswal,2022,Rajasthan Royals," $342,900.00 ",38.21
YBK Jaiswal,2022,Rajasthan Royals," $342,900.00 ",10.47
M Vohra,2022,Lucknow Super Giants," $28,600.00 ",35.40
M Vohra,2022,Lucknow Super Giants," $28,600.00 ",-0.66
M Prasidh Krishna,2022,Rajasthan Royals," $15,620.00 ",-89.74
M Prasidh Krishna,2022,Rajasthan Royals," $15,620.00 ",-169.15
M Prasidh Krishna,2022,Rajasthan Royals," $15,620.00 ",-18.11
RP Meredith,2022,Mumbai Indians," $1,142,900.00 ",
PJ Sangwan,2022,Gujarat Titans," $234,380.00 ",-101.31
R Shepherd,2022,Sunrisers Hyderabad," $1,047,297.00 ",
R Dhawan,2022,Punjab Kings," $82,000.00 ",9.99
Prabhsimran Singh,2022,Punjab Kings," $78,600.00 ",
SW Billings,2022,Kolkata Knight Riders," $285,700.00 ",
JJ Bumrah,2022,Mumbai Indians," $1,093,750.00 ",408.57
JJ Bumrah,2022,Mumbai Indians," $1,093,750.00 ",-298.48
JJ Bumrah,2022,Mumbai Indians," $1,093,750.00 ",179.00
JJ Bumrah,2022,Mumbai Indians," $1,093,750.00 ",151.84
JJ Bumrah,2022,Mumbai Indians," $1,093,750.00 ",147.95
JJ Bumrah,2022,Mumbai Indians," $1,093,750.00 ",10.16
JJ Bumrah,2022,Mumbai Indians," $1,093,750.00 ",81.59
NA Saini,2022,Rajasthan Royals," $468,750.00 ",
Basil Thampi,2022,Mumbai Indians," $148,440.00 ",525.41
SE Rutherford,2022,Royal Challengers Bangalore," $290,000.00 ",
AF Milne,2022,Chennai Super Kings," $457,100.00 ",
RV Patel,2022,Delhi Capitals," $28,600.00 ",
A Tomar,2022,Kolkata Knight Riders," $54,054.00 ",
KS Sharma,2022,Lucknow Super Giants," $24,000.00 ",
Harshit Rana,2022,Kolkata Knight Riders," $24,000.00 ",
KR Sen,2022,Rajasthan Royals," $27,027.00 ",
JDS Neesham,2022,Rajasthan Royals," $71,400.00 ",
T Stubbs,2022,Mumbai Indians," $27,027.00 ",
Yash Dayal,2022,Gujarat Titans," $432,432.00 ",
R Powell,2022,Delhi Capitals," $378,378.00 ",11.53
Mustafizur Rahman,2022,Delhi Capitals," $142,900.00 ",662.53
Mustafizur Rahman,2022,Delhi Capitals," $142,900.00 ",-140.74
TL Seifert,2022,Delhi Capitals," $67,568.00 ",
KL Nagarkoti,2022,Delhi Capitals," $500,000.00 ",
HE van der Dussen,2022,Rajasthan Royals," $135,135.00 ",
M Markande,2022,Mumbai Indians," $290,000.00 ",-33.09
Aman Hakim Khan,2022,Kolkata Knight Riders," $27,027.00 ",
RD Chahar,2022,Punjab Kings," $296,880.00 ",196.11
RD Chahar,2022,Punjab Kings," $296,880.00 ",-59.56
RD Chahar,2022,Punjab Kings," $296,880.00 ",19.08
RD Chahar,2022,Punjab Kings," $296,880.00 ",43.11
KK Nair,2022,Rajasthan Royals," $71,400.00 ",26.04
KK Nair,2022,Rajasthan Royals," $71,400.00 ",-36.11
KK Nair,2022,Rajasthan Royals," $71,400.00 ",277.00
KK Nair,2022,Rajasthan Royals," $71,400.00 ",-11.73
TU Deshpande,2022,Chennai Super Kings," $28,600.00 ",
SA Abbott,2022,Sunrisers Hyderabad," $166,667.00 ",
FA Allen,2022,Mumbai Indians," $107,100.00 ",
Anmolpreet Singh,2022,Mumbai Indians," $114,300.00 ",
Lalit Yadav,2022,Delhi Capitals," $28,600.00 ",
RA Bawa,2022,Punjab Kings," $270,270.00 ",
KS Williamson,2022,Sunrisers Hyderabad," $468,750.00 ",42.02
KS Williamson,2022,Sunrisers Hyderabad," $468,750.00 ",10.94
KS Williamson,2022,Sunrisers Hyderabad," $468,750.00 ",-19.32
KS Williamson,2022,Sunrisers Hyderabad," $468,750.00 ",-32.25
KS Williamson,2022,Sunrisers Hyderabad," $468,750.00 ",-83.27
S Kaul,2022,Royal Challengers Bangalore," $593,750.00 ",-176.34
S Kaul,2022,Royal Challengers Bangalore," $593,750.00 ",-78.70
AJ Finch,2022,Kolkata Knight Riders," $628,600.00 ",453.76
AJ Finch,2022,Kolkata Knight Riders," $628,600.00 ",-30.31
AJ Finch,2022,Kolkata Knight Riders," $628,600.00 ",-10.88
AJ Finch,2022,Kolkata Knight Riders," $628,600.00 ",511.64
AJ Finch,2022,Kolkata Knight Riders," $628,600.00 ",-58.30
KS Bharat,2022,Delhi Capitals," $16,667.00 ",
OF Smith,2022,Punjab Kings," $810,811.00 ",
Simarjeet Singh,2022,Chennai Super Kings," $24,000.00 ",
DJ Mitchell,2022,Rajasthan Royals," $101,351.00 ",
NM Coulter-Nile,2022,Rajasthan Royals," $714,300.00 ",444.97
NM Coulter-Nile,2022,Rajasthan Royals," $714,300.00 ",477.65
R Sanjay Yadav,2022,Mumbai Indians," $28,600.00 ",
Rasikh Salam,2022,Kolkata Knight Riders," $28,600.00 ",
A Manohar,2022,Gujarat Titans," $351,351.00 ",
AM Rahane,2022,Kolkata Knight Riders," $760,000.00 ",-14.96
AM Rahane,2022,Kolkata Knight Riders," $760,000.00 ",-69.42
AM Rahane,2022,Kolkata Knight Riders," $760,000.00 ",-33.10
AM Rahane,2022,Kolkata Knight Riders," $760,000.00 ",2.21
AM Rahane,2022,Kolkata Knight Riders," $760,000.00 ",-37.95
AM Rahane,2022,Kolkata Knight Riders," $760,000.00 ",-58.09
AM Rahane,2022,Kolkata Knight Riders," $760,000.00 ",-63.38
AM Rahane,2022,Kolkata Knight Riders," $760,000.00 ",13.92
Anuj Rawat,2022,Royal Challengers Bangalore," $114,300.00 ",
KH Pandya,2022,Lucknow Super Giants," $1,375,000.00 ",356.92
KH Pandya,2022,Lucknow Super Giants," $1,375,000.00 ",755.05
KH Pandya,2022,Lucknow Super Giants," $1,375,000.00 ",138.26
KH Pandya,2022,Lucknow Super Giants," $1,375,000.00 ",53.15
AJ Tye,2022,Lucknow Super Giants," $142,900.00 ",383.00
AJ Tye,2022,Lucknow Super Giants," $142,900.00 ",-10.03
Fazalhaq Farooqi,2022,Sunrisers Hyderabad," $67,568.00 ",
Shashank Singh,2022,Sunrisers Hyderabad," $42,900.00 ",
RV Uthappa,2022,Chennai Super Kings," $428,600.00 ",-46.15
RV Uthappa,2022,Chennai Super Kings," $428,600.00 ",81.77
RV Uthappa,2022,Chennai Super Kings," $428,600.00 ",10.12
RV Uthappa,2022,Chennai Super Kings," $428,600.00 ",-14.27
RV Uthappa,2022,Chennai Super Kings," $428,600.00 ",577.87
RV Uthappa,2022,Chennai Super Kings," $428,600.00 ",54.43
RV Uthappa,2022,Chennai Super Kings," $428,600.00 ",-0.88
RV Uthappa,2022,Chennai Super Kings," $428,600.00 ",440.66
RV Uthappa,2022,Chennai Super Kings," $428,600.00 ",69.14
RV Uthappa,2022,Chennai Super Kings," $428,600.00 ",-22.34
RV Uthappa,2022,Chennai Super Kings," $428,600.00 ",-50.94
RV Uthappa,2022,Chennai Super Kings," $428,600.00 ",1.81
TS Mills,2022,Mumbai Indians," $1,791,000.00 ",
AS Roy,2022,Kolkata Knight Riders," $31,250.00 ",
Abdul Samad,2022,Sunrisers Hyderabad," $28,600.00 ",
MJ Santner,2022,Chennai Super Kings," $78,130.00 ",
B Indrajith,2022,Kolkata Knight Riders," $27,027.00 ",
AR Patel,2022,Delhi Capitals," $714,300.00 ",261.98
AR Patel,2022,Delhi Capitals," $714,300.00 ",-1099.07
AR Patel,2022,Delhi Capitals," $714,300.00 ",-845.52
AR Patel,2022,Delhi Capitals," $714,300.00 ",916.53
AR Patel,2022,Delhi Capitals," $714,300.00 ",118.80
AR Patel,2022,Delhi Capitals," $714,300.00 ",141.88
PJ Cummins,2022,Kolkata Knight Riders," $2,214,300.00 ",-644.58
PJ Cummins,2022,Kolkata Knight Riders," $2,214,300.00 ",-54.76
Mandeep Singh,2022,Delhi Capitals," $218,750.00 ",-12.96
Mandeep Singh,2022,Delhi Capitals," $218,750.00 ",-9.26
Mandeep Singh,2022,Delhi Capitals," $218,750.00 ",-3.04
MK Lomror,2022,Royal Challengers Bangalore," $31,250.00 ",
SS Prabhudessai,2022,Royal Challengers Bangalore," $40,541.00 ",
D Padikkal,2022,Rajasthan Royals," $28,600.00 ",-29.00
D Padikkal,2022,Rajasthan Royals," $28,600.00 ",-34.69
D Padikkal,2022,Rajasthan Royals," $28,600.00 ",-37.31
M Shahrukh Khan,2022,Punjab Kings," $750,000.00 ",
MK Pandey,2022,Lucknow Super Giants," $1,718,750.00 ",-2.81
MK Pandey,2022,Lucknow Super Giants," $1,718,750.00 ",-29.55
MK Pandey,2022,Lucknow Super Giants," $1,718,750.00 ",-51.43
MK Pandey,2022,Lucknow Super Giants," $1,718,750.00 ",-16.64
MK Pandey,2022,Lucknow Super Giants," $1,718,750.00 ",1.38
MK Pandey,2022,Lucknow Super Giants," $1,718,750.00 ",-29.06
MK Pandey,2022,Lucknow Super Giants," $1,718,750.00 ",-66.17
MK Pandey,2022,Lucknow Super Giants," $1,718,750.00 ",-5.64
MK Pandey,2022,Lucknow Super Giants," $1,718,750.00 ",-26.67
MK Pandey,2022,Lucknow Super Giants," $1,718,750.00 ",-2.26
TA Boult,2022,Rajasthan Royals," $460,000.00 ",-142.63
TA Boult,2022,Rajasthan Royals," $460,000.00 ",-27.73
TA Boult,2022,Rajasthan Royals," $460,000.00 ",-22.18
TA Boult,2022,Rajasthan Royals," $460,000.00 ",-23.42
